z,-0.0,1.75,4.0,6.0,8.0,10.0
-3.182825381031762e-08,51.750179290771484,51.357460021972656,49.50580978393555,46.5843505859375,41.74996566772461,33.95313262939453
-3.1628253793769545e-08,43.953426361083984,43.804622650146484,42.09084701538086,39.37290954589844,34.885902404785156,27.489770889282227
-3.142825377722147e-08,36.527793884277344,36.25987243652344,34.562767028808594,31.63524055480957,27.508020401000977,20.52758026123047
-3.12282537606734e-08,28.104694366455078,28.27846336364746,26.402557373046875,23.15189552307129,18.147321701049805,11.085421562194824
-3.102825374412532e-08,19.5260009765625,19.772207260131836,17.515756607055664,13.588510513305664,7.78812837600708,-0.1748247742652893
-3.082825728029093e-08,11.855615615844727,12.294666290283203,10.154434204101562,5.075324535369873,-2.0831408500671387,-11.409306526184082
-3.062825726374285e-08,6.248643398284912,7.0717363357543945,4.600693225860596,-1.0335639715194702,-9.651378631591797,-21.187355041503906
-3.042825724719478e-08,3.160454273223877,4.390969276428223,1.7847952842712402,-4.746070384979248,-14.822961807250977,-28.26494598388672
-3.0228257230646705e-08,1.743734359741211,3.191408395767212,0.4869576692581177,-6.293956279754639,-17.687509536743164,-33.50129318237305
-3.002825721409863e-08,0.9655138850212097,2.281336784362793,-0.11373231559991837,-6.647627353668213,-18.143047332763672,-35.53199005126953
-2.9828260750264235e-08,0.5624002814292908,1.9324318170547485,-0.5211347937583923,-7.060364723205566,-18.162555694580078,-34.98820495605469
-2.962825895735932e-08,-0.2756621539592743,1.0427186489105225,-1.436492919921875,-7.685488700866699,-18.62944221496582,-35.05643844604492
-2.9428258940811247e-08,-0.6972925066947937,0.6307857632637024,-1.6423826217651367,-7.9012041091918945,-18.315967559814453,-34.25298309326172
-2.9228260700620012e-08,-1.0628468990325928,0.21642279624938965,-1.9856315851211548,-7.955898761749268,-18.35799789428711,-33.53239059448242
-2.9028262460428778e-08,-1.1309196949005127,0.04440607875585556,-2.1507985591888428,-7.896952152252197,-17.790237426757812,-32.559146881103516
-2.8828260667523864e-08,-1.4556803703308105,-0.22559162974357605,-2.3716835975646973,-7.94480562210083,-17.58915901184082,-31.862123489379883
-2.862826242733263e-08,-1.4743250608444214,-0.33166998624801636,-2.434279680252075,-7.9005303382873535,-17.230712890625,-31.05447006225586
-2.8428262410784555e-08,-1.5392203330993652,-0.4409741759300232,-2.4385969638824463,-7.672238826751709,-16.746644973754883,-30.093557357788086
-2.822826417059332e-08,-1.6643894910812378,-0.4757765829563141,-2.440145969390869,-7.577659606933594,-16.355201721191406,-29.366649627685547
-2.8028262377688407e-08,-1.6849298477172852,-0.5903814435005188,-2.4773242473602295,-7.443455219268799,-16.062915802001953,-28.550127029418945
-2.7828264137497172e-08,-1.694942831993103,-0.6057291626930237,-2.3837172985076904,-7.295133590698242,-15.676753044128418,-27.936908721923828
-2.7628264120949098e-08,-1.7389225959777832,-0.5950824022293091,-2.4129831790924072,-7.161059856414795,-15.269193649291992,-27.230884552001953
-2.7428265880757863e-08,-1.6295132637023926,-0.6448715329170227,-2.383384943008423,-6.976509094238281,-14.884187698364258,-26.566326141357422
-2.722826408785295e-08,-1.5818244218826294,-0.621807336807251,-2.233170509338379,-6.815543174743652,-14.444645881652832,-25.79266929626465
-2.7028265847661714e-08,-1.5970187187194824,-0.614332377910614,-2.2008776664733887,-6.58004903793335,-14.019079208374023,-25.04393768310547
-2.682826760747048e-08,-1.5533430576324463,-0.4817763864994049,-2.167726516723633,-6.409243106842041,-13.715012550354004,-24.260509490966797
-2.6628267590922405e-08,-1.3741782903671265,-0.5929962396621704,-2.0975165367126465,-6.2438201904296875,-13.263899803161621,-23.68800926208496
-2.642826757437433e-08,-1.4637975692749023,-0.5208761692047119,-2.0683159828186035,-6.109365940093994,-12.974322319030762,-23.003122329711914
-2.6228267557826257e-08,-1.4050300121307373,-0.5256907939910889,-2.0239298343658447,-5.97479772567749,-12.675297737121582,-22.404020309448242
-2.6028269317635022e-08,-1.387019157409668,-0.5262194275856018,-1.9863734245300293,-5.808877468109131,-12.39521598815918,-21.8859806060791
-2.5828269301086948e-08,-1.3828667402267456,-0.44222474098205566,-1.9730833768844604,-5.731448173522949,-12.1007080078125,-21.282957077026367
-2.5628269284538874e-08,-1.2971071004867554,-0.48676156997680664,-1.874710202217102,-5.601208209991455,-11.834396362304688,-20.809593200683594
-2.54282692679908e-08,-1.2704503536224365,-0.5920554995536804,-1.8613718748092651,-5.4189653396606445,-11.519125938415527,-20.249086380004883
-2.5228271027799565e-08,-1.345645785331726,-0.5051220059394836,-1.8672864437103271,-5.379391193389893,-11.338247299194336,-19.725976943969727
-2.502827278760833e-08,-1.279616355895996,-0.4442085921764374,-1.8008251190185547,-5.186185836791992,-11.061590194702148,-19.341211318969727
-2.4828270994703416e-08,-1.3427097797393799,-0.5596717596054077,-1.760162115097046,-5.164611339569092,-10.793306350708008,-18.889894485473633
-2.462827275451218e-08,-1.2167277336120605,-0.49415406584739685,-1.7615690231323242,-5.043190956115723,-10.583013534545898,-18.469682693481445
-2.4428272737964107e-08,-1.2094744443893433,-0.5271914601325989,-1.7626320123672485,-4.972764492034912,-10.392821311950684,-18.084814071655273
-2.4228274497772873e-08,-1.1970882415771484,-0.4601247310638428,-1.693950891494751,-4.906917095184326,-10.200758934020996,-17.72218132019043
-2.402827270486796e-08,-1.170093297958374,-0.4745970666408539,-1.7141530513763428,-4.805400371551514,-9.933825492858887,-17.38895606994629
-2.3828274464676724e-08,-1.144741177558899,-0.4167333245277405,-1.626673936843872,-4.666682720184326,-9.756377220153809,-16.93882179260254
